# darshan log version: 3.21
# compression method: ZLIB
# exe: /homes/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/.libs/tst_open ./bad_padding_value_vattr.nc2 NC_ENULLPAD
# uid: 18622
# jobid: 27717
# start_time: 1610421679
# start_time_asci: Mon Jan 11 21:21:19 2021
# end_time: 1610421679
# end_time_asci: Mon Jan 11 21:21:19 2021
# nprocs: 1
# run time: 1
# metadata: lib_ver = 3.2.1
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 360 bytes (uncompressed)
# job data: 269 bytes (compressed)
# record table: 146 bytes (compressed)
# POSIX module: 114 bytes (compressed), ver=4
# MPI-IO module: 95 bytes (compressed), ver=3
# PNETCDF module: 43 bytes (compressed), ver=2
# STDIO module: 56 bytes (compressed), ver=2

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/a/nncore/files11	nfs
# mount entry:	/mnt/usrlocal	nfs
# mount entry:	/files1	ext4
# mount entry:	/files2	ext4
# mount entry:	/files3	ext4
# mount entry:	/files4	ext4
# mount entry:	/files5	ext4
# mount entry:	/files6	ext4
# mount entry:	/files7	ext4
# mount entry:	/files8	ext4
# mount entry:	/homes	nfs
# mount entry:	/depot	nfs
# mount entry:	/boot	ext4
# mount entry:	/meas	nfs
# mount entry:	/mail	nfs
# mount entry:	/tmp	ext4
# mount entry:	/usr	ext4
# mount entry:	/var	ext4
# mount entry:	/vol	nfs
# mount entry:	/net	nfs
# mount entry:	/	ext4

# description of columns:
#   <module>: module responsible for this I/O record.
#   <rank>: MPI rank.  -1 indicates that the file is shared
#      across all processes and statistics are aggregated.
#   <record id>: hash of the record's file path
#   <counter name> and <counter value>: statistical counters.
#      A value of -1 indicates that Darshan could not monitor
#      that counter, and its value should be ignored.
#   <file name>: full file path for the record.
#   <mount pt>: mount point that the file resides on.
#   <fs type>: type of file system that the file resides on.

# *******************************************************
# POSIX module data
# *******************************************************

# description of POSIX counters:
#   POSIX_*: posix operation counts.
#   READS,WRITES,OPENS,SEEKS,STATS,MMAPS,SYNCS,FILENOS,DUPS are types of operations.
#   POSIX_RENAME_SOURCES/TARGETS: total count file was source or target of a rename operation
#   POSIX_RENAMED_FROM: Darshan record ID of the first rename source, if file was a rename target
#   POSIX_MODE: mode that file was opened in.
#   POSIX_BYTES_*: total bytes read and written.
#   POSIX_MAX_BYTE_*: highest offset byte read and written.
#   POSIX_CONSEC_*: number of exactly adjacent reads and writes.
#   POSIX_SEQ_*: number of reads and writes from increasing offsets.
#   POSIX_RW_SWITCHES: number of times access alternated between read and write.
#   POSIX_*_ALIGNMENT: memory and file alignment.
#   POSIX_*_NOT_ALIGNED: number of reads and writes that were not aligned.
#   POSIX_MAX_*_TIME_SIZE: size of the slowest read and write operations.
#   POSIX_SIZE_*_*: histogram of read and write access sizes.
#   POSIX_STRIDE*_STRIDE: the four most common strides detected.
#   POSIX_STRIDE*_COUNT: count of the four most common strides.
#   POSIX_ACCESS*_ACCESS: the four most common access sizes.
#   POSIX_ACCESS*_COUNT: count of the four most common access sizes.
#   POSIX_*_RANK: rank of the processes that were the fastest and slowest at I/O (for shared files).
#   POSIX_*_RANK_BYTES: bytes transferred by the fastest and slowest ranks (for shared files).
#   POSIX_F_*_START_TIMESTAMP: timestamp of first open/read/write/close.
#   POSIX_F_*_END_TIMESTAMP: timestamp of last open/read/write/close.
#   POSIX_F_READ/WRITE/META_TIME: cumulative time spent in read, write, or metadata operations.
#   POSIX_F_MAX_*_TIME: duration of the slowest read and write operations.
#   POSIX_F_*_RANK_TIME: fastest and slowest I/O time for a single rank (for shared files).
#   POSIX_F_VARIANCE_RANK_*: variance of total I/O time and bytes moved for all ranks (for shared files).

# WARNING: POSIX_OPENS counter includes both POSIX_FILENOS and POSIX_DUPS counts

# WARNING: POSIX counters related to file offsets may be incorrect if a file is simultaneously accessed by both POSIX and STDIO (e.g., using fileno())
# 	- Affected counters include: MAX_BYTE_{READ|WRITTEN}, CONSEC_{READS|WRITES}, SEQ_{READS|WRITES}, {MEM|FILE}_NOT_ALIGNED, STRIDE*_STRIDE

#<module>	<rank>	<record id>	<counter>	<value>	<file name>	<mount pt>	<fs type>
POSIX	-1	8907440382576162023	POSIX_MEM_NOT_ALIGNED	1	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_MEM_ALIGNMENT	8	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_FILE_NOT_ALIGNED	1	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_FILE_ALIGNMENT	4096	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_MAX_READ_TIME_SIZE	92	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_MAX_WRITE_TIME_SIZE	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_READ_0_100	3	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_READ_100_1K	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_READ_1K_10K	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_READ_10K_100K	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_READ_100K_1M	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_READ_1M_4M	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_READ_4M_10M	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_READ_10M_100M	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_READ_100M_1G	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_READ_1G_PLUS	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_WRITE_0_100	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_WRITE_100_1K	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_WRITE_1K_10K	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_WRITE_10K_100K	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_WRITE_100K_1M	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_WRITE_1M_4M	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_WRITE_4M_10M	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_WRITE_10M_100M	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_WRITE_100M_1G	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SIZE_WRITE_1G_PLUS	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_STRIDE1_STRIDE	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_STRIDE2_STRIDE	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_STRIDE3_STRIDE	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_STRIDE4_STRIDE	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_STRIDE1_COUNT	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_STRIDE2_COUNT	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_STRIDE3_COUNT	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_STRIDE4_COUNT	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_ACCESS1_ACCESS	92	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_ACCESS2_ACCESS	8	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_ACCESS3_ACCESS	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_ACCESS4_ACCESS	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_ACCESS1_COUNT	1	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_ACCESS2_COUNT	1	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_ACCESS3_COUNT	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_ACCESS4_COUNT	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_FASTEST_RANK	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_FASTEST_RANK_BYTES	100	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SLOWEST_RANK	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_SLOWEST_RANK_BYTES	100	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_OPEN_START_TIMESTAMP	0.003062	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_READ_START_TIMESTAMP	0.003097	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_WRITE_START_TIMESTAMP	0.000000	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_CLOSE_START_TIMESTAMP	0.003111	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_OPEN_END_TIMESTAMP	0.003372	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_READ_END_TIMESTAMP	0.003522	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_WRITE_END_TIMESTAMP	0.000000	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_CLOSE_END_TIMESTAMP	0.003824	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_READ_TIME	0.000006	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_WRITE_TIME	0.000000	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_META_TIME	0.000015	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_MAX_READ_TIME	0.000003	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_MAX_WRITE_TIME	0.000000	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_FASTEST_RANK_TIME	0.000021	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_SLOWEST_RANK_TIME	0.000021	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_VARIANCE_RANK_TIME	0.000000	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
POSIX	-1	8907440382576162023	POSIX_F_VARIANCE_RANK_BYTES	0.000000	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4

# *******************************************************
# MPI-IO module data
# *******************************************************

# description of MPIIO counters:
#   MPIIO_INDEP_*: MPI independent operation counts.
#   MPIIO_COLL_*: MPI collective operation counts.
#   MPIIO_SPLIT_*: MPI split collective operation counts.
#   MPIIO_NB_*: MPI non blocking operation counts.
#   READS,WRITES,and OPENS are types of operations.
#   MPIIO_SYNCS: MPI file sync operation counts.
#   MPIIO_HINTS: number of times MPI hints were used.
#   MPIIO_VIEWS: number of times MPI file views were used.
#   MPIIO_MODE: MPI-IO access mode that file was opened with.
#   MPIIO_BYTES_*: total bytes read and written at MPI-IO layer.
#   MPIIO_RW_SWITCHES: number of times access alternated between read and write.
#   MPIIO_MAX_*_TIME_SIZE: size of the slowest read and write operations.
#   MPIIO_SIZE_*_AGG_*: histogram of MPI datatype total sizes for read and write operations.
#   MPIIO_ACCESS*_ACCESS: the four most common total access sizes.
#   MPIIO_ACCESS*_COUNT: count of the four most common total access sizes.
#   MPIIO_*_RANK: rank of the processes that were the fastest and slowest at I/O (for shared files).
#   MPIIO_*_RANK_BYTES: total bytes transferred at MPI-IO layer by the fastest and slowest ranks (for shared files).
#   MPIIO_F_*_START_TIMESTAMP: timestamp of first MPI-IO open/read/write/close.
#   MPIIO_F_*_END_TIMESTAMP: timestamp of last MPI-IO open/read/write/close.
#   MPIIO_F_READ/WRITE/META_TIME: cumulative time spent in MPI-IO read, write, or metadata operations.
#   MPIIO_F_MAX_*_TIME: duration of the slowest MPI-IO read and write operations.
#   MPIIO_F_*_RANK_TIME: fastest and slowest I/O time for a single rank (for shared files).
#   MPIIO_F_VARIANCE_RANK_*: variance of total I/O time and bytes moved for all ranks (for shared files).

#<module>	<rank>	<record id>	<counter>	<value>	<file name>	<mount pt>	<fs type>
MPI-IO	-1	8907440382576162023	MPIIO_INDEP_OPENS	1	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
MPI-IO	-1	8907440382576162023	MPIIO_COLL_OPENS	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
MPI-IO	-1	8907440382576162023	MPIIO_INDEP_READS	1	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
MPI-IO	-1	8907440382576162023	MPIIO_INDEP_WRITES	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
MPI-IO	-1	8907440382576162023	MPIIO_COLL_READS	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
MPI-IO	-1	8907440382576162023	MPIIO_COLL_WRITES	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
MPI-IO	-1	8907440382576162023	MPIIO_SPLIT_READS	0	/files4/home/csl782/pnetcdf-1.12.0/src/utils/ncvalidator/bad_padding_value_vattr.nc2	/files4	ext4
